Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Boulevard Vinte e Oito de Setembro, Vila Isabel","
        22 - 33 m²
        ","
        1 
        ","
        1 
        ","
        0 - 1 
        ",NULL,NULL,"
    R$ 160.000
    /venda"
"Rua Araújo Lima, Vila Isabel","
        73 - 189 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        84 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 680,R$ 2.072,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        32 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 760,R$ 260,"
    R$ 388.500
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        38 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 690,R$ 700,"
    R$ 460.000
    /venda"
"Flamengo, Rio de Janeiro","
        85 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 950,R$ 773,"
    R$ 870.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        32 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 760,R$ 70,"
    R$ 365.000
    /venda"
"Flamengo, Rio de Janeiro","
        80 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 750,R$ 1.300,"
    R$ 695.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        74 m²
        ","
        2 
        ","
        1 
        ","
        1 
        ",R$ 875,R$ 1.646,"
    R$ 735.000
    /venda"
"Flamengo, Rio de Janeiro","
        47 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 1.400,R$ 110,"
    R$ 470.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        23 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 700,NULL,"
    R$ 400.000
    /venda"
"Flamengo, Rio de Janeiro","
        32 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 778,R$ 71,"
    R$ 390.000
    /venda"
"Flamengo, Rio de Janeiro","
        26 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 750,R$ 118,"
    R$ 480.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        33 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 460,R$ 700,"
    R$ 525.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        47 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 1.500,R$ 1.800,"
    R$ 470.000
    /venda"
"Flamengo, Rio de Janeiro","
        47 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 1.100,R$ 982,"
    R$ 420.000
    /venda"
"Flamengo, Rio de Janeiro","
        23 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 600,NULL,"
    R$ 370.000
    /venda"
"Flamengo, Rio de Janeiro","
        36 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 1.430,R$ 167,"
    R$ 495.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        72 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 800,R$ 1.500,"
    R$ 600.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        75 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 850,R$ 1.720,"
    R$ 695.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        85 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 723,NULL,"
    R$ 860.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        76 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 850,R$ 1.720,"
    R$ 675.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        72 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 700,R$ 1.556,"
    R$ 655.000
    /venda"
"Boulevard Vinte e Oito de Setembro, Vila Isabel","
        59 - 68 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 470.000
    /venda"
"Rua Carvalho Alvim, Tijuca","
        62 - 108 m²
        ","
        1 - 3 
        ","
        2 - 3 
        ","
        1 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Amoroso Costa, Tijuca","
        62 - 148 m²
        ","
        2 - 4 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        35 m²
        ","
        1 
        ","
        1 
        ",NULL,R$ 781,NULL,"
    R$ 450.000
    /venda"
"Rua das Laranjeiras, Laranjeiras","
        71 - 201 m²
        ","
        2 - 4 
        ","
        1 
        ",NULL,NULL,NULL,"
    Sob consulta
  "
"Rua Pereira da Silva, Laranjeiras","
        73 - 124 m²
        ","
        2 - 3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 960.000
    /venda"
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 2.014,"
    R$ 945.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.910,NULL,"
    R$ 990.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 918,R$ 2.677,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.405,R$ 232,"
    R$ 1.340.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 546,R$ 200,"
    R$ 748.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        95 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 800,R$ 180,"
    R$ 905.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 800,NULL,"
    R$ 850.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 700,R$ 2.275,"
    R$ 650.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 972,R$ 214,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 830,R$ 2.300,"
    R$ 700.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 940,R$ 2.189,"
    R$ 797.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        95 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 725,R$ 164,"
    R$ 1.040.000
    /venda"
"Flamengo, Rio de Janeiro","
        88 m²
        ","
        2 
        ","
        1 
        ","
        1 
        ",R$ 790,R$ 1.212,"
    R$ 595.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 650,R$ 1.050,"
    R$ 1.030.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 800,R$ 1.600,"
    R$ 785.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.070,R$ 2.137,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 1.700,"
    R$ 800.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",NULL,R$ 1.410,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        99 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.458,"
    R$ 790.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 960,R$ 2.093,"
    R$ 850.000
    /venda"
"Rua Sorocaba, Botafogo","
        101 - 129 m²
        ","
        3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.194.000
    /venda"
"Rua São Clemente, Botafogo","
        244 m²
        ","
        2 - 4 
        ","
        2 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Henrique Oswald, Copacabana","
        45 - 91 m²
        ","
        1 
        ","
        1 
        ",NULL,NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        94 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.405,R$ 270,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 898,R$ 218,"
    R$ 780.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 729,R$ 1.645,"
    R$ 799.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        86 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 930,R$ 1.800,"
    R$ 659.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 950,R$ 2.748,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        99 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 984,R$ 2.458,"
    R$ 790.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 792,R$ 1.606,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.150,R$ 222,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 890,R$ 200,"
    R$ 760.000
    /venda"
"Flamengo, Rio de Janeiro","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 1.000,R$ 272,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        99 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 950,R$ 1.850,"
    R$ 899.999
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 780,R$ 1.200,"
    R$ 650.000
    /venda"
"Flamengo, Rio de Janeiro","
        89 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.300,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.300,R$ 231,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 850,R$ 1.600,"
    R$ 955.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 600,R$ 1.200,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 870,R$ 1.480,"
    R$ 1.095.000
    /venda"
"Flamengo, Rio de Janeiro","
        86 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 900,NULL,"
    R$ 700.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 730,R$ 130,"
    R$ 680.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 950,NULL,"
    R$ 1.400.000
    /venda"
"Avenida Alexandre Ferreira, Lagoa","
        88 - 182 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.387.566
    /venda"
"Rua Marquês de Valença, Tijuca","
        70 - 221 m²
        ","
        2 - 4 
        ","
        2 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Farme de Amoedo, Ipanema","
        45 - 107 m²
        ","
        1 
        ","
        1 
        ","
        0 - 1 
        ",NULL,NULL,"
    R$ 1.340.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.200,"
    R$ 760.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.090,R$ 280,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.820,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.150,R$ 213,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        95 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 844,R$ 1.928,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.189,"
    R$ 780.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.050,R$ 1.827,"
    R$ 849.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 1.900,"
    R$ 777.000
    /venda"
"Flamengo, Rio de Janeiro","
        102 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 886,R$ 242,"
    R$ 869.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 1.440,"
    R$ 890.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        94 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 3.400,"
    R$ 1.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 175,"
    R$ 785.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        94 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.549,R$ 2.415,"
    R$ 1.398.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,NULL,NULL,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 1.100,R$ 2.600,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 2.350,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.450,R$ 2.150,"
    R$ 1.062.000
    /venda"
"Flamengo, Rio de Janeiro","
        99 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,NULL,"
    R$ 950.000
    /venda"
"Rua Prudente de Morais, Ipanema","
        89 - 185 m²
        ","
        2 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.542.000
    /venda"
"Rua Antônio Salema, Vila Isabel","
        68 - 246 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 397.000
    /venda"
"Rua Araújo Lima, Vila Isabel","
        73 - 189 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 900,R$ 2.180,"
    R$ 779.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.900,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 1.800,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 925,R$ 1.610,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.100,R$ 2.500,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        86 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 900,NULL,"
    R$ 700.000
    /venda"
"Flamengo, Rio de Janeiro","
        87 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.090,R$ 2.080,"
    R$ 790.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 175,"
    R$ 785.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 900,R$ 1.610,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 800,R$ 1.800,"
    R$ 850.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        87 m²
        ","
        2 
        ","
        1 
        ","
        1 
        ",R$ 1.090,R$ 2.080,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 950,R$ 2.726,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.100,"
    R$ 778.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 900,R$ 1.867,"
    R$ 950.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 980,R$ 250,"
    R$ 1.150.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.070,R$ 1.773,"
    R$ 949.999
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.189,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 926,R$ 1.108,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 800,R$ 2.067,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 1.150,R$ 2.166,"
    R$ 1.100.000
    /venda"
"Rua Carvalho Alvim, Tijuca","
        62 - 108 m²
        ","
        1 - 3 
        ","
        2 - 3 
        ","
        1 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de São Vicente, Gávea","
        88 - 132 m²
        ","
        2 - 3 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.769.000
    /venda"
"Rua Amoroso Costa, Tijuca","
        62 - 148 m²
        ","
        2 - 4 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 218,"
    R$ 780.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 247,R$ 995,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 218,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.660,R$ 240,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 935,R$ 1.600,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 935,R$ 2.478,"
    R$ 899.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 830,R$ 1.610,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.790,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.500,R$ 4.050,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        87 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 980,R$ 1.845,"
    R$ 699.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 850,R$ 2.275,"
    R$ 800.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.100,R$ 2.000,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        87 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.090,R$ 2.080,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.200,R$ 2.200,"
    R$ 1.300.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 1.800,"
    R$ 1.470.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        1 
        ","
        2 
        ",R$ 1.500,R$ 2.474,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 250,"
    R$ 990.000
    /venda"
"Rua Pontes Correia, Andaraí","
        61 - 140 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Oito de Dezembro, Tijuca","
        74 - 99 m²
        ","
        2 - 3 
        ","
        1 
        ",NULL,NULL,NULL,"
    R$ 388.500
    /venda"
"Rua Comendador Queiroz, Icaraí","
        92 - 214 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 250,"
    R$ 990.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 802,R$ 2.424,"
    R$ 869.000
    /venda"
"Flamengo, Rio de Janeiro","
        89 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 900,R$ 1.283,"
    R$ 790.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.032,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        94 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.376,R$ 2.394,"
    R$ 900.000
    /venda"
"Flamengo, Rio de Janeiro","
        92 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.145,R$ 2.150,"
    R$ 1.130.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 800,NULL,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        91 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.100,R$ 2.564,"
    R$ 1.250.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 900,R$ 1.850,"
    R$ 849.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.431,NULL,"
    R$ 895.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.800,R$ 4.000,"
    R$ 1.000.000
    /venda"
